started,wait,duration,text

12:57PM 25209967252724087845436297@web.libraryh3lp.com: I was not-- I'm logged in at the moment to my email/Blackboard, so I didn't need to log in when I was putting books on hold?

12:58PM 25209967252724087845436297@web.libraryh3lp.com: And no log in prompts came after that

12:58PM askandyver2@chat.libraryh3lp.com: I see. 

12:58PM askandyver2@chat.libraryh3lp.com: Did you try and access it through the library's catalog, or through your blackboard site?

12:59PM 25209967252724087845436297@web.libraryh3lp.com: through the library catalog

12:59PM askandyver2@chat.libraryh3lp.com: Okay. That is a little weird because I was able to click on the DOI link through the library's catalog and got right into the eBook

13:00PM 25209967252724087845436297@web.libraryh3lp.com: May I ask which DOI link you were using?

13:00PM 25209967252724087845436297@web.libraryh3lp.com: Or which edition of the eBook

13:01PM askandyver2@chat.libraryh3lp.com: Sure! I selected the link to the 2010 edition of the book and clicked on the DOI link under the word ""Internet""

13:01PM 25209967252724087845436297@web.libraryh3lp.com: Oh! Thank you very much. That link was working

13:01PM askandyver2@chat.libraryh3lp.com: What should have happened though is that once you click on that link from off-campus, you should have to log in with your Andrew ID and CMU password as a verification mechanism before gaining access

13:01PM askandyver2@chat.libraryh3lp.com: Interesting! Let me try the other link to see

13:01PM 25209967252724087845436297@web.libraryh3lp.com: Let me see if I can find where the broken link was in case you need it

13:02PM askandyver2@chat.libraryh3lp.com: Thanks, that would be great!

13:02PM askandyver2@chat.libraryh3lp.com: I just tried the other link in that record and it worked too.

13:02PM askandyver2@chat.libraryh3lp.com: Maybe just a temporary glitch?

13:03PM 25209967252724087845436297@web.libraryh3lp.com: Hopefully so! I clearly remember getting an ""Incorrect DOI"" error page though so I'm thinking there is probably a typo somewhere

13:04PM askandyver2@chat.libraryh3lp.com: Interesting. 

13:04PM askandyver2@chat.libraryh3lp.com: Let us know if you run into that again sometime...we can fix that :)

13:06PM 25209967252724087845436297@web.libraryh3lp.com: I'm not sure if this is an error or not, but the address after Link in this entry requires an iLibrary login, and I wasn't able to find CMU institutional access: 

13:06PM 25209967252724087845436297@web.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Summon/Record?id=FETCH-LOGICAL-a20440-3836ca74928425a6cc22a6b78db0a124f4faf556c3c2b217dc09cd4f86cbf3903

13:06PM 25209967252724087845436297@web.libraryh3lp.com: Sorry for the poorly formatted link

13:07PM askandyver2@chat.libraryh3lp.com: No worries!

13:07PM askandyver2@chat.libraryh3lp.com: This looks like a result from the Articles and More option instead of the Books option

13:08PM askandyver2@chat.libraryh3lp.com: In this case the ""Link"" section does not work, but the ""Full Text"" link next to ""Get It @ CMU"" does

13:08PM askandyver2@chat.libraryh3lp.com: After a redirect of course haha

13:08PM 25209967252724087845436297@web.libraryh3lp.com: Fair enough!

13:09PM askandyver2@chat.libraryh3lp.com: Interesting though, I can let our tech people know.

13:09PM askandyver2@chat.libraryh3lp.com: Thanks for reporting this!

13:09PM 25209967252724087845436297@web.libraryh3lp.com: I'm trying to remember what it was that I had searched previously, but I don't want to take up more of your time

13:09PM askandyver2@chat.libraryh3lp.com: No worries at all. It may have been a result from an ""Everything"" search too, which searches both books and articles

13:09PM 25209967252724087845436297@web.libraryh3lp.com: If I find the broken link, should I just submit it to one of the emails given?

13:10PM 25209967252724087845436297@web.libraryh3lp.com: on the Ask Us page?

13:10PM askandyver2@chat.libraryh3lp.com: That would work well, and then we can forward it to the appropriate people for fixing :)

13:10PM 25209967252724087845436297@web.libraryh3lp.com: Oh! I found the error page, anyway:

13:10PM 25209967252724087845436297@web.libraryh3lp.com: http://dx.doi.org.proxy.library.cmu.edu/10.1007/9781461437376

13:11PM askandyver2@chat.libraryh3lp.com: Hmm...I can't seem to see what this DOI is for though

13:11PM 25209967252724087845436297@web.libraryh3lp.com: I'm going through my history now to see if I can figure out what redirected to it

13:12PM askandyver2@chat.libraryh3lp.com: Okay

13:13PM askandyver2@chat.libraryh3lp.com: Would it be okay to send that link to one of our email addresses with a short explanation? I have to attend a meeting. Sorry!

13:14PM 25209967252724087845436297@web.libraryh3lp.com: No worries! Yes, I can do that

13:14PM 25209967252724087845436297@web.libraryh3lp.com: Sorry to hold you up!

13:14PM askandyver2@chat.libraryh3lp.com: No worries at all!

13:14PM askandyver2@chat.libraryh3lp.com: Thanks again for contacting us :)

"

1/31/17 15:07,0:00:23,0:22:08,"15:07PM 05837271062410507185354855@web.libraryh3lp.com: Hi, this is Geonu Kim, a phd candidate of MSE. I want to ask questions about requesting items. Now I research contact lens materials, and find that ""Contact lens practice"" (3rd edition, Author: Nathan Efron) is a great book for me. How can I request this item? Should I use ILLiad or E-Z Borrow?

15:07PM askandyver2@chat.libraryh3lp.com: Hi Geonu!

15:08PM askandyver2@chat.libraryh3lp.com: Thanks for contacting us with your question

15:08PM askandyver2@chat.libraryh3lp.com: You have already double-checked to make sure that we don't have this book already?

15:10PM askandyver2@chat.libraryh3lp.com: Okay, I have checked our holdings and it looks like we do not have it

15:11PM askandyver2@chat.libraryh3lp.com: E-Z Borrow would potentially get you the book faster as it searches Pennsylvania institutions for this book

15:11PM askandyver2@chat.libraryh3lp.com: You would log into E-Z Borrow, search for the book, and place the request

15:11PM askandyver2@chat.libraryh3lp.com: This can be done here: http://library.cmu.edu/using/requesting

15:12PM askandyver2@chat.libraryh3lp.com: ILLiad would take a little longer because we would do the searching for you across the country and try to get the book to you that way

15:12PM askandyver2@chat.libraryh3lp.com: You would also log into ILLiad, fill out a form with citation information for the book and place the request that way

15:16PM askandyver2@chat.libraryh3lp.com: The same link has ILLiad information

15:17PM askandyver2@chat.libraryh3lp.com: Are you still there, Geonu?

15:20PM askandyver2@chat.libraryh3lp.com: Additionally, you may want to reach out to the Liaison Librarian for MSE to see if she could possibly add the book to our collection.

15:20PM askandyver2@chat.libraryh3lp.com: Her name is Donna Beck, and her contact info is here: http://library.cmu.edu/about/people/donna-beck

15:20PM 05837271062410507185354855@web.libraryh3lp.com: Hi I am here okay If E-Z borrow does not work. I will contact with her 

15:29PM askandyver2@chat.libraryh3lp.com: Sounds good

15:29PM askandyver2@chat.libraryh3lp.com: THanks for contacting us!

"

8/5/15 16:31,0:00:12,0:23:20,"16:31PM 08832900459003042458367216@web.libraryh3lp.com: Hello

16:31PM askandyver2@chat.libraryh3lp.com: Hi, how can I help you?

16:31PM 08832900459003042458367216@web.libraryh3lp.com: I am Karandeep Bajaj and will be joining CMU this fall

16:32PM askandyver2@chat.libraryh3lp.com: Great to hear!

16:32PM 08832900459003042458367216@web.libraryh3lp.com: I wanted to ask about the book borrowing process

16:32PM 08832900459003042458367216@web.libraryh3lp.com: I'm a MSE student

16:33PM 08832900459003042458367216@web.libraryh3lp.com: So for example I want to borrow ""Concurrency: State Models and Java Programs"" by Magee and Kramer 

16:33PM 08832900459003042458367216@web.libraryh3lp.com: So can you tell me the process ?

16:33PM askandyver2@chat.libraryh3lp.com: Sure, are you on the Pittsburgh campus or at the Silicon Valley Campus?

16:34PM 08832900459003042458367216@web.libraryh3lp.com: Pittsburgh

16:35PM askandyver2@chat.libraryh3lp.com: Okay, are you able to find the record for the book in our catalog?

16:35PM 08832900459003042458367216@web.libraryh3lp.com: Yes

16:36PM askandyver2@chat.libraryh3lp.com: Great, the record indicates that this book is in our Engineering & Science Library.  That's the Sorrell's Engineering & Science Library on the fourth floor of Wean Hall.

16:37PM askandyver2@chat.libraryh3lp.com: Our printed books are all in one area within the library...

16:37PM 08832900459003042458367216@web.libraryh3lp.com: ok

16:37PM askandyver2@chat.libraryh3lp.com: You'll use the call number ""QA76.642 .M34 2006"" to find the book on the shelf.

16:38PM askandyver2@chat.libraryh3lp.com: Then, you can take the book to the front service desk and they'll check it out to you.  If you're not in the system yet, they can put you in the system.

16:39PM 08832900459003042458367216@web.libraryh3lp.com: okay

16:39PM askandyver2@chat.libraryh3lp.com: Here is some general information about borrowing and renewing that I think will help:  http://www.library.cmu.edu/using/borrow/who

16:40PM 08832900459003042458367216@web.libraryh3lp.com: okay thanks

16:40PM 08832900459003042458367216@web.libraryh3lp.com: Just few more questions

16:40PM askandyver2@chat.libraryh3lp.com: Sure!

16:40PM 08832900459003042458367216@web.libraryh3lp.com: How many books at a time ?

16:40PM 08832900459003042458367216@web.libraryh3lp.com: 100 ?

16:40PM askandyver2@chat.libraryh3lp.com: As a graduate student, yes ... it's 100 at a time.

16:41PM askandyver2@chat.libraryh3lp.com: Most people borrow far fewer items, but for doctoral students ... well, we don't want anything to slow them down.

16:41PM 08832900459003042458367216@web.libraryh3lp.com: okay makes sense

16:42PM 08832900459003042458367216@web.libraryh3lp.com: For how long can i keep a book?

16:42PM askandyver2@chat.libraryh3lp.com: It's important to note that a borrowed book is subject to a recall if the person had had it for one week and someone else needs to use it.

16:42PM 08832900459003042458367216@web.libraryh3lp.com: 90 days ?

16:42PM askandyver2@chat.libraryh3lp.com: That's correct.  You get one online renewal.

16:42PM askandyver2@chat.libraryh3lp.com: For a total of 180 days.  Then we make sure you can actually still locate it by asking you to bring it back.

16:43PM askandyver2@chat.libraryh3lp.com: If nobody else has a hold on it, the process can start again for 180 days.

16:44PM 08832900459003042458367216@web.libraryh3lp.com: Suppose I have loaned a book and after a week somebody else also requests a book. So in that case i need to return it ASAP or after 90 days ?

16:44PM askandyver2@chat.libraryh3lp.com: Current course textbooks are a problem though.  We try to keep a copy or two to circulate within the library, but that's all.  We really try to collect in digital format now - that goes for all science & engineering books.

16:45PM askandyver2@chat.libraryh3lp.com: You'd need to return it as soon as practical.

16:46PM askandyver2@chat.libraryh3lp.com: You could place a hold on it as well - getting it back in about a week and a half.

16:46PM askandyver2@chat.libraryh3lp.com: If a book is too popular, we will explore getting a second print copy or, more preferably, a digital version.

16:47PM askandyver2@chat.libraryh3lp.com: Your best person to reach out to with a problem like that will be your liaison librarian.

16:48PM askandyver2@chat.libraryh3lp.com: See:  http://www.library.cmu.edu/research/expert

16:49PM 08832900459003042458367216@web.libraryh3lp.com: How does a student get to read a digital version of a book ?

16:49PM askandyver2@chat.libraryh3lp.com: Help me out ... MSE ... would that be part of the ECE Department, SCS ... or Heinz College these days?

16:49PM 08832900459003042458367216@web.libraryh3lp.com: MSE is a part of SCS

16:50PM askandyver2@chat.libraryh3lp.com: Okay ... your liaison librarian is Jillian Chisnell Miller.

16:50PM askandyver2@chat.libraryh3lp.com: To get a digital version of a book ...

16:50PM askandyver2@chat.libraryh3lp.com: Many will be found in our catalog via our library's main web site.

16:51PM askandyver2@chat.libraryh3lp.com: However, the world of e-books is kind of messy right now ...

16:52PM askandyver2@chat.libraryh3lp.com: So, you'll also want to use our""Articles & More"" search to e-books that are available to you ...

16:52PM askandyver2@chat.libraryh3lp.com: Plus, some might be identified in the research database known as JSTOR.

16:53PM askandyver2@chat.libraryh3lp.com: If you're uncertain, feel free to ask us via whatever means is most convenient.  See:  http://www.library.cmu.edu/help/ask

16:54PM 08832900459003042458367216@web.libraryh3lp.com: ok sure

16:54PM 08832900459003042458367216@web.libraryh3lp.com: thanks

16:54PM 08832900459003042458367216@web.libraryh3lp.com: Have a great day

16:54PM askandyver2@chat.libraryh3lp.com: Glad to help.  U 2!

"

2/15/16 13:18,0:00:33,0:23:29,"13:18PM 78584273368467809487624333@web.libraryh3lp.com: Hello, I'm a PhD student in the CEE department, we need some guideline documents for research, namely, ASHRAE guideline 1.1 2007. Can you get it for us?

13:18PM askandyver2@chat.libraryh3lp.com: one moment

13:19PM 78584273368467809487624333@web.libraryh3lp.com: Thanks. the document is this one http://www.techstreet.com/ashrae/products/1573306?utm_source=promotion&utm_medium=landingpage&utm_campaign=86628&utm_term=86628&utm_content=86628&ashrae_auth_token=

13:25PM askandyver2@chat.libraryh3lp.com: we have several I am checking to see about this one. one moment

13:25PM 78584273368467809487624333@web.libraryh3lp.com: Great, take your time

13:28PM askandyver2@chat.libraryh3lp.com: please send your request to sciref@andrew.cmu.edu  and we will order it  and have it sent to you.  

13:28PM 78584273368467809487624333@web.libraryh3lp.com: Will do. Thank you!

13:28PM askandyver2@chat.libraryh3lp.com: you are welcome

13:32PM 78584273368467809487624333@web.libraryh3lp.com: One more document, can you help me check if you have this? Library of system control strategies (AG 7/98)

13:33PM 78584273368467809487624333@web.libraryh3lp.com: Thanks,

13:33PM 78584273368467809487624333@web.libraryh3lp.com: The link is https://www.bsria.co.uk/information-membership/bookshop/publication/library-of-system-control-strategies/

13:33PM 78584273368467809487624333@web.libraryh3lp.com: If not, I will include this in the email as well.

13:36PM askandyver2@chat.libraryh3lp.com: The link we need is the techstreet link

13:39PM askandyver2@chat.libraryh3lp.com: But feel free to all the information that you can in the email

13:40PM askandyver2@chat.libraryh3lp.com: free to *include

13:40PM 78584273368467809487624333@web.libraryh3lp.com: bsria.co.uk is the only link I can find for the second document. I will have it in the email

13:40PM 78584273368467809487624333@web.libraryh3lp.com: Thanks

13:42PM askandyver2@chat.libraryh3lp.com: Oh okay, perfect! 

"

10/31/16 14:15,0:00:18,0:23:30,"14:15PM 20773486479923725547295748@web.libraryh3lp.com: Hi Mr. Ryan

14:15PM 20773486479923725547295748@web.libraryh3lp.com: I had a question regarding my economics research

14:16PM askandyver2@chat.libraryh3lp.com: Hello!

14:16PM askandyver2@chat.libraryh3lp.com: May I ask who this is first?

14:16PM 20773486479923725547295748@web.libraryh3lp.com: My name is Shaan Sharma im a freshman 

14:16PM 20773486479923725547295748@web.libraryh3lp.com: is this ryan splenda

14:16PM askandyver2@chat.libraryh3lp.com: Hello Shaan...good to meet you

14:17PM askandyver2@chat.libraryh3lp.com: Yes this is he, although I'm not always on here all the time...just an FYI

14:17PM 20773486479923725547295748@web.libraryh3lp.com: oh okay

14:17PM askandyver2@chat.libraryh3lp.com: How can I help?

14:17PM 20773486479923725547295748@web.libraryh3lp.com: I am researching labor economics in my free time and interest rates. not models but im researching and trying to make theory

14:17PM 20773486479923725547295748@web.libraryh3lp.com: i wanted to know whether you could help me in refining the work if you are an expert in economics

14:18PM 20773486479923725547295748@web.libraryh3lp.com: and also the publishing processes and how to create a work that is worthy of publishing

14:18PM askandyver2@chat.libraryh3lp.com: I can definitely help with trying to find relevant information on your topic.

14:19PM askandyver2@chat.libraryh3lp.com: You may have to talk with some economics advisors on the publishing process

14:19PM askandyver2@chat.libraryh3lp.com: I've never published in economics, but can lead you to some top tier journals within that discipline

14:19PM askandyver2@chat.libraryh3lp.com: Would you maybe like to set up a time when we can meet in person to talk about this more?

14:20PM 20773486479923725547295748@web.libraryh3lp.com: sure

14:20PM 20773486479923725547295748@web.libraryh3lp.com: would today evening work?

14:21PM askandyver2@chat.libraryh3lp.com: Today is a bit tight for me. Would you have time tomorrow morning or on Wednesdat by chance?

14:22PM 20773486479923725547295748@web.libraryh3lp.com: tomorrow morning works

14:22PM askandyver2@chat.libraryh3lp.com: Great! I have some time between 9-10:30AM

14:23PM 20773486479923725547295748@web.libraryh3lp.com: how about 11:00

14:23PM 20773486479923725547295748@web.libraryh3lp.com: oh okay

14:23PM askandyver2@chat.libraryh3lp.com: I have a meeting from 10:30-11:30 and another one at 12

14:23PM 20773486479923725547295748@web.libraryh3lp.com: i can come by at 9:30

14:24PM 20773486479923725547295748@web.libraryh3lp.com: where would we meet

14:24PM askandyver2@chat.libraryh3lp.com: Okay that works well. Would it be okay to meet in my office at 109C Hunt Library?

14:26PM askandyver2@chat.libraryh3lp.com: Can I have your email address so that I can set up a calendar invite?

14:32PM askandyver2@chat.libraryh3lp.com: Are you still there Shaan?

14:37PM 20773486479923725547295748@web.libraryh3lp.com: yes

14:37PM 20773486479923725547295748@web.libraryh3lp.com: sorry

14:37PM 20773486479923725547295748@web.libraryh3lp.com: sure

14:37PM 20773486479923725547295748@web.libraryh3lp.com: shantans@andrew.cmu.edu

14:38PM 20773486479923725547295748@web.libraryh3lp.com: see you tomorrow at 9:30am at 109C at Hunt Library

14:38PM askandyver2@chat.libraryh3lp.com: Okay great! I will send the calendar invite after this

14:38PM 20773486479923725547295748@web.libraryh3lp.com: sure

14:38PM 20773486479923725547295748@web.libraryh3lp.com: thanks

14:38PM 20773486479923725547295748@web.libraryh3lp.com: looking forward

14:38PM askandyver2@chat.libraryh3lp.com: No problem! Have a great evening

14:39PM 20773486479923725547295748@web.libraryh3lp.com: you too

14:39PM askandyver2@chat.libraryh3lp.com: Will do :)

"

1/28/16 10:57,0:00:11,0:23:39,"10:57AM 51592010858137564281462646@web.libraryh3lp.com: Hi. I'm looking for a recent book. Wanted to know if we have any online version.

10:57AM askandyver2@chat.libraryh3lp.com: ok

10:57AM 51592010858137564281462646@web.libraryh3lp.com: Handbook of Media Economics, vol 1A

10:57AM 51592010858137564281462646@web.libraryh3lp.com: Simon Anderson, Dec 2015 or so

10:57AM askandyver2@chat.libraryh3lp.com: If we do, it would be in the catalog just like the paper book, but I will check for you.

10:57AM 51592010858137564281462646@web.libraryh3lp.com: and also Handbook of Media Economics, vol 1B

10:59AM askandyver2@chat.libraryh3lp.com: We don't have any version/edition of Handbook of Media Economics

10:59AM 51592010858137564281462646@web.libraryh3lp.com: Is there any chance to find it on another affiliated library?

11:00AM askandyver2@chat.libraryh3lp.com: I checked Pitt as well, they don'thave it either.  You can either use interlibrary loan or EZ Borrow to get a copy.

11:00AM askandyver2@chat.libraryh3lp.com: Let me know if you need a link to the page for ILL and/or EZ Borrow

11:07AM 51592010858137564281462646@web.libraryh3lp.com: ?

11:07AM 51592010858137564281462646@web.libraryh3lp.com: Sorry, I don't get this

11:07AM askandyver2@chat.libraryh3lp.com: interlibrary loan-you fill out a form and we find a copy of the book for you

11:08AM askandyver2@chat.libraryh3lp.com: EZ Borrow-you search a joint catalog (after loggin in with your 9 digit CMU ID #) and find an available copy, place a request, and the book comes in in 3-5 days

11:08AM askandyver2@chat.libraryh3lp.com: This is how you can get items CMU doesn't have and when no local library has them

11:08AM 51592010858137564281462646@web.libraryh3lp.com: Can you give me links to that?

11:08AM askandyver2@chat.libraryh3lp.com: http://www.library.cmu.edu/using/requesting

11:09AM 51592010858137564281462646@web.libraryh3lp.com: ok

11:13AM 51592010858137564281462646@web.libraryh3lp.com: I submitted for ILL

11:14AM 51592010858137564281462646@web.libraryh3lp.com: When can I get an answer if you guys found the book?

11:14AM askandyver2@chat.libraryh3lp.com: Excellent-they will notifiy you when the book is available for you to pick up.

11:14AM askandyver2@chat.libraryh3lp.com: It usually takes about 5-7 days

11:15AM askandyver2@chat.libraryh3lp.com: Depends where we have to go to get it (mailing) as well as the amount of requests at each library.  Your request goes on the bottom of our pile, then on the bottom of lending library.  You can see progress/process in your ILLiad account.

11:16AM 51592010858137564281462646@web.libraryh3lp.com: OK

11:16AM 51592010858137564281462646@web.libraryh3lp.com: Just want to know if the book is available somewhere... if it's not, I'll have to see how to get it

11:16AM 51592010858137564281462646@web.libraryh3lp.com: How does CMU decides which books to buy?

11:17AM askandyver2@chat.libraryh3lp.com: Usually a book is available ""somewhere.""  If you use the Worldcat database (on our homepage, under search and find, research databases)

11:18AM askandyver2@chat.libraryh3lp.com: Each department/school on campus has a librarian who is responsible for buying books, answering in depth research questions, teaching classes on important resources in that field, etc.  if you tell me what dept./school you are in, I'll send you the name of your librarian and you can suggest a title to that person.

11:19AM 51592010858137564281462646@web.libraryh3lp.com: I'm in the Department of Engineering and Public Policy

11:20AM askandyver2@chat.libraryh3lp.com: Well you are in luck-I am your librarian, Sue Collins.  Epp acutally has 2, one for the engineering part (Lynn Berard), and I do the policy, etc. part.

11:21AM askandyver2@chat.libraryh3lp.com: This 2 vols set is $259 dollars-do you want paper or e-version?

"

5/9/16 11:35,0:00:08,0:24:03,"11:35AM 43138347918168866496576918@web.libraryh3lp.com: good morning

11:35AM askandyver2@chat.libraryh3lp.com: hello

11:35AM 43138347918168866496576918@web.libraryh3lp.com: I am looking for a colleague's PhD thesis and was wondering where  could find a copy

11:35AM askandyver2@chat.libraryh3lp.com: is it a CMU thesis?

11:36AM 43138347918168866496576918@web.libraryh3lp.com: yes it is

11:36AM askandyver2@chat.libraryh3lp.com: You can check in the database Proquest...let me give you the link...one moment..

11:36AM askandyver2@chat.libraryh3lp.com: http://search.proquest.com/pqdtlocal1006828/advanced?accountid=9902

11:37AM askandyver2@chat.libraryh3lp.com: So the database Proquest

11:37AM askandyver2@chat.libraryh3lp.com: is available from Library home page

11:37AM askandyver2@chat.libraryh3lp.com: listed under 

11:37AM askandyver2@chat.libraryh3lp.com: Research Databases

11:38AM askandyver2@chat.libraryh3lp.com: you can also get to this by going to the Research Databases, A-Z Databases listing and find:  Dissertations & Theses @ Carnegie Mellon University

11:39AM askandyver2@chat.libraryh3lp.com: We also have older dissertations in print and on microfiche.  You can look up author/title in our Library's catalog

11:39AM askandyver2@chat.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Search/Advanced

11:39AM 43138347918168866496576918@web.libraryh3lp.com: ok, i will look through this

11:40AM askandyver2@chat.libraryh3lp.com: OK let me know if you want to provide me author/title, I can help look...

11:43AM 43138347918168866496576918@web.libraryh3lp.com: The author is Erica D Cochran and the title of the thesis is The Impact of School Building Physical Characteristics and Neighborhood
Attributes on Student Performance and Health

11:43AM askandyver2@chat.libraryh3lp.com: ok do you happen to know the year?

11:46AM askandyver2@chat.libraryh3lp.com: I am not finding it--perhaps it is very recent?  Let me look further....

11:48AM 43138347918168866496576918@web.libraryh3lp.com: 2014 thesis

11:51AM 43138347918168866496576918@web.libraryh3lp.com:  I cannot find it either

11:51AM 43138347918168866496576918@web.libraryh3lp.com: is it possible that the person did not publish it?

11:52AM askandyver2@chat.libraryh3lp.com: Hmm might want to check with the dept http://soa.cmu.edu/cbpd/  

11:52AM askandyver2@chat.libraryh3lp.com: or

11:52AM askandyver2@chat.libraryh3lp.com: you can email our Architecture Librarian Martin Aurand:

11:52AM askandyver2@chat.libraryh3lp.com: ma1f@andrew.cmu.edu

11:53AM askandyver2@chat.libraryh3lp.com: perhaps Martin would know offhand if these are published

11:54AM 43138347918168866496576918@web.libraryh3lp.com: ok! sounds good

11:54AM 43138347918168866496576918@web.libraryh3lp.com: thank you for the help

11:54AM askandyver2@chat.libraryh3lp.com: ok hold on one moment

11:55AM askandyver2@chat.libraryh3lp.com: might have another idea

11:55AM askandyver2@chat.libraryh3lp.com: talking to Martin

11:55AM askandyver2@chat.libraryh3lp.com: ok he is telling me that like all dissertations, up to student if they want to publish

11:55AM askandyver2@chat.libraryh3lp.com: but I want to look in our Institutional Repository as well...one moment

11:56AM askandyver2@chat.libraryh3lp.com: http://repository.cmu.edu/

11:57AM askandyver2@chat.libraryh3lp.com: She was the advisor on this one but I can't find hers!  http://repository.cmu.edu/theses/56/

11:58AM 43138347918168866496576918@web.libraryh3lp.com: Ya i am finding the same theses

11:59AM 43138347918168866496576918@web.libraryh3lp.com: I will ask in the dept,appreciate your effort 

11:59AM askandyver2@chat.libraryh3lp.com: ok good luck!

"

11/18/15 13:05,0:00:17,0:24:17,"13:05PM 15956205066895652675771011@web.libraryh3lp.com: Hi, my name is Alex I am doing a research project for my English class 76-101 and am having difficultly finding articles on a particular subject. 

13:05PM askandyver2@chat.libraryh3lp.com: hi alex

13:06PM askandyver2@chat.libraryh3lp.com: This is Ethan .. what are you looking for?

13:07PM 15956205066895652675771011@web.libraryh3lp.com: I am looking for anything arguing that Shakespeare is over analyzed but specifically that the Witches in Macbeth are, I am not sure if books or articles on this topic just dont exist or I'm doing something wrong

13:08PM askandyver2@chat.libraryh3lp.com: well .. which section is this? who is your instructor?  this will help me figure out what the focus of the class is

13:09PM 15956205066895652675771011@web.libraryh3lp.com: My professor is Bowman I am in section F it is about Macbeth 

13:10PM askandyver2@chat.libraryh3lp.com: One of the issues you have is that your ""topic"" is not really a topic or a question per se .. to figure out this, you'd have to ""count"" how much has been written .. I just don't know that someone would write a scholarly article about this.

13:11PM askandyver2@chat.libraryh3lp.com: Have you run this across professor Bowman?  To see if you could approach it differently?

13:11PM askandyver2@chat.libraryh3lp.com: For example, I can certainly help you find articles that analyzed Macbeth

13:12PM askandyver2@chat.libraryh3lp.com: one thing you might be able to do is to see if all the analysis centers around the same theme .. but that's going to be a huge topic for the purpose of your class (since you have to exhaust everything out there).

13:13PM 15956205066895652675771011@web.libraryh3lp.com: Yeah I understand, I talked to her but havent told her yet that I can't find articles to support my claim yet, I might need to adjust it, I was looking for evidence to support it isnt of just cite a bunch of arguments that do what I'm arguing against 

13:14PM 15956205066895652675771011@web.libraryh3lp.com: But yeah I understand not a lot people would argue against analyzing it I was just hoping I was searching wrong 

13:14PM askandyver2@chat.libraryh3lp.com: Ok, but what are you building your argument on?  Why do you think that it has been over analyzed?  What evidence or research do you have from what you've read?

13:16PM 15956205066895652675771011@web.libraryh3lp.com: We have course readings for our class by Bloom and Bristol for example that make their own argument by using the Witches and their importance in Macbeth, but stretch it a lot, I'm arguing that by doing this they are taking away from the actual meaning of Macbeth 

13:17PM 15956205066895652675771011@web.libraryh3lp.com: But so far my arguments center around showing how these other authors stretch meanings and over analyze things to support their own claims, I would like something that supports my claim as well

13:18PM askandyver2@chat.libraryh3lp.com: ah .. ok .. now we're getting somewhere .. 

13:19PM askandyver2@chat.libraryh3lp.com: A better approach would be to look at how it is analyzed and see if there are other authors argued their representations

13:19PM 15956205066895652675771011@web.libraryh3lp.com: ah ok 

13:19PM askandyver2@chat.libraryh3lp.com: so .. what databases have you used?

13:20PM 15956205066895652675771011@web.libraryh3lp.com: Can I continue this disscussion over email? 

13:20PM 15956205066895652675771011@web.libraryh3lp.com: Just the libraries search 

13:20PM askandyver2@chat.libraryh3lp.com: oh .. you need to check out Literature Research Online

13:21PM askandyver2@chat.libraryh3lp.com: hold on .. let me get you a link .... 

13:23PM askandyver2@chat.libraryh3lp.com: Alex .. where'd you go?

13:24PM askandyver2@chat.libraryh3lp.com: ah .. there you are .. here's the link - http://go.galegroup.com/ps/start.do?p=LitRC&u=cmu_main&authCount=1 

13:24PM askandyver2@chat.libraryh3lp.com: do you have time to come and chat about your research in the next couple of days?

13:24PM askandyver2@chat.libraryh3lp.com: we can do this much faster in the office

13:24PM 15956205066895652675771011@web.libraryh3lp.com: I'm still here I apologize, I unfortunately have a 1:30 class, yes I do that would be great

13:25PM 15956205066895652675771011@web.libraryh3lp.com: Absolutely, when is a good time for you 

13:26PM askandyver2@chat.libraryh3lp.com: tomorrow?

13:27PM askandyver2@chat.libraryh3lp.com: after one pm or before 10 am?

13:27PM 15956205066895652675771011@web.libraryh3lp.com: Tomorrow I am free from 10:30-2 and 4-5:20

13:27PM askandyver2@chat.libraryh3lp.com: I am on campus as early as 7:30

13:27PM 15956205066895652675771011@web.libraryh3lp.com: after 1pm - 2 would be great

13:28PM askandyver2@chat.libraryh3lp.com: are you able to make it at 11 a.m.?  I am not available after 4 ...

13:28PM 15956205066895652675771011@web.libraryh3lp.com: Yeah 11 is fine 

13:29PM askandyver2@chat.libraryh3lp.com: Great .. do you know where my office is?

13:29PM 15956205066895652675771011@web.libraryh3lp.com: Nope

13:29PM askandyver2@chat.libraryh3lp.com: 109B Hunt Library .. next to the GCC .. but if you don't .. just have them call me from the lending desk and I'll come and get you

13:29PM 15956205066895652675771011@web.libraryh3lp.com: Ok great thank you so much, see you tomorrow 

